datetime,pm2_5,pm10,o3,no2,so2,co,latitude,longitude,temp,humidity,wind_speed,precip,aqi,population,pop_density_per_km2,pct_elderly,pct_children,respiratory_illness_rate_per_100k,cluster
2024-08-17,20.39,23.905833333333334,7.3308333333333335,36.88625,13.117916666666666,1283.685,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,66.88353182519656,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,2.0
2024-08-18,27.83,31.588333333333335,40.22958333333333,31.04625,11.6325,1003.0279166666666,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,84.85413584373944,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,0.0
2024-08-19,18.175833333333333,21.575833333333335,17.811666666666667,32.82375,10.867916666666666,874.5191666666666,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,61.48180124813385,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,0.0
2024-08-20,20.03125,22.929166666666664,35.040416666666665,25.996666666666666,11.726666666666667,743.7854166666666,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,67.59514067865557,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,0.0
2024-08-21,8.584583333333333,9.98,22.887916666666666,14.552916666666667,6.048333333333333,429.47166666666664,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,28.539613669503936,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,1.0
2024-08-22,4.360416666666667,5.925833333333333,31.344166666666666,12.28875,4.69625,375.23125,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,18.16840277777778,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,1.0
2024-08-23,3.8554166666666667,5.544999999999999,23.755416666666665,12.456249999999999,4.725416666666667,389.0,12.9716,77.5946,21.0,82.85,7.599999999999999,0.0,16.06423611111111,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,1.0
2024-08-24,2.27,3.28,22.35,5.14,2.95,267.03,12.9716,77.5946,21.0,82.85,7.6,0.0,9.458333333333334,12700000.0,4380.0,7.4,22.1,760.0,1.0
2025-08-25,,,,,,,,,20.5,87.37333333333333,8.25,0.0,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-26,,,,,,,,,22.95,79.54333333333334,17.587500000000002,0.19166666666666665,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-27,,,,,,,,,20.895833333333332,86.31916666666666,22.458333333333332,0.15,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-28,,,,,,,,,21.400000000000002,83.31208333333333,23.025000000000002,0.012500000000000002,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-29,,,,,,,,,22.5,78.39791666666666,20.720833333333335,0.12083333333333333,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-30,,,,,,,,,22.616666666666664,76.46416666666667,20.158333333333335,0.041666666666666664,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-08-31,,,,,,,,,23.162499999999998,74.34541666666667,21.2375,0.075,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-01,,,,,,,,,22.758333333333336,74.46958333333333,20.808333333333334,0.075,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-02,,,,,,,,,23.141666666666666,71.74,21.604166666666668,0.004166666666666667,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-03,,,,,,,,,22.491666666666664,76.30333333333333,22.912499999999998,0.15833333333333333,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-04,,,,,,,,,21.983333333333334,79.00166666666667,24.3,0.14583333333333334,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-05,,,,,,,,,21.354166666666668,81.60166666666667,25.304166666666664,0.03333333333333333,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-06,,,,,,,,,22.333333333333332,74.76916666666666,25.679166666666664,0.008333333333333333,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-07,,,,,,,,,22.333333333333332,75.38083333333333,26.245833333333334,0.029166666666666664,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-08,,,,,,,,,22.379166666666666,75.98916666666666,24.9875,0.008333333333333333,,12700000.0,4380.0,7.400000000000001,22.100000000000005,760.0,
2025-09-09,,,,,,,,,24.461111111111112,64.0338888888889,22.4,0.005555555555555556,,12700000.0,4380.0,7.400000000000001,22.1,760.0,
